year,inflation,exchange_rate,gdp_growth,unemployment,broad_money,exports,imports,oil_rents,remittances,date
2006.3333333333333,6.62468764214611,59.96753244361059,5.683009841371359,5.735616273512696,5005.929991543852,20.642113810784455,33.589787415070674,0.8694244765662893,5.424689344539159,2006-05-01
2006.4166666666667,6.361589490860154,59.901320624583626,5.565837544338153,5.640404445631519,5081.938922859461,20.703077771805777,33.606475114259915,0.8634254158860013,5.499268215408912,2006-06-01
2006.5,6.164639069498676,59.86024271436742,5.439908305381767,5.553406551883329,5151.245972252412,20.764631950582054,33.63398796452299,0.8591583193998582,5.573147673377278,2006-07-01
2006.5833333333333,6.055764255387112,59.854984653352986,5.303428605015301,5.474552738586051,5214.094912075795,20.831484354325987,33.6948903723125,0.8571602051692743,5.646296705046908,2006-08-01
2006.6666666666667,6.056892925851857,59.89623238193163,5.154604923751744,5.403773152057698,5270.729514682634,20.908342990250325,33.81174674408143,0.857968091255689,5.718684297020444,2006-09-01
2006.75,6.18995295821918,59.99467184049436,4.9916437421053175,5.3409979386168525,5321.393552425492,20.999915865567203,34.00712148628176,0.8621189957205317,5.790279435899937,2006-10-01
2006.8333333333333,6.476872229815147,60.160988969432374,4.812751540589046,5.286157244581506,5366.330797657408,21.110910987489337,34.3035790053663,0.8701499366252338,5.8610511082880326,2006-11-01
2006.9166666666667,6.939578617967504,60.40586970913764,4.61613479971578,5.2391812162697375,5405.785022731358,21.246036363229667,34.723683707788936,0.8825979320312676,5.930968300787366,2006-12-01
2007.0,7.6,60.74,4.4,5.2,5440.0,21.41,35.29,0.9,6.0,2007-01-01
2007.0833333333333,8.469283828787399,61.171061898856195,4.163982364593188,5.168478699264046,5469.369587733649,21.605582438215176,36.01568039987731,0.9225513084482853,6.0682841606781714,2007-02-01
2007.1666666666667,9.515455859396633,61.69472192832392,3.913432087200948,5.144222246248491,5494.887987871857,21.82785435109829,36.87622987099733,0.9490796247146042,6.136634610172502,2007-03-01
2007.25,10.695761422433296,62.30364272746148,3.655128104169544,5.126770530313835,5517.699488271304,22.069958945072536,37.837741488353544,0.9780708659926067,6.206034143982647,2007-04-01
2007.3333333333333,11.967445848511423,62.990486935331326,3.395849351843191,5.115663440820372,5538.948376788876,22.325039426562935,38.86630832694639,1.0080109494761593,6.277465557608824,2007-05-01
2007.4166666666667,13.287754468246046,63.74791719099676,3.142374766566093,5.110440867128462,5559.7789412814445,22.586239001994617,39.92802346177703,1.037385792359138,6.35191164655127,2007-06-01
2007.5,14.613932612241264,64.5685961335148,2.9014832846845295,5.110642698598503,5581.335469605711,22.846700877790592,40.98897996783784,1.0646813118351781,6.4303552063096125,2007-07-01
2007.5833333333333,15.903225611112033,65.4451864019486,2.679953842542679,5.1158088245908395,5604.762249618546,23.099568260375985,42.01527092012994,1.088383425098159,6.513779032384079,2007-08-01
2007.6666666666667,17.112878795472913,66.37035063536189,2.484565376484931,5.125479134465873,5631.203569176839,23.33798435617587,42.97298939365409,1.1069780493419221,6.603165920274951,2007-09-01
2007.75,18.200137495928598,67.33675147281075,2.32209682285725,5.1391935175839185,5661.803716137263,23.55509237161335,43.828228463403214,1.1189511017601603,6.699498665481773,2007-10-01
2007.8333333333333,19.122247043093925,68.33705155335878,2.1993271180039438,5.156491863305366,5697.706978356697,23.74403551311353,44.5470812043783,1.122788499546731,6.80376006350481,2007-11-01
2007.9166666666667,19.836452767581925,69.36391351607004,2.1230351982697564,5.17691406099064,5740.057643692082,23.897956987101225,45.095640691578836,1.116976159895402,6.916932909844415,2007-12-01
2008.0,20.3,70.41,2.1,5.2,5790.0,24.01,45.44,1.1,7.04,2008-01-01
2008.0833333333333,20.483358315897984,71.46792633455942,2.1341386917588974,5.225279544914601,5848.338068383066,24.075401436864176,45.55662108366045,1.0709394660122156,7.173408079899238,2008-02-01
2008.1666666666667,20.40989427056766,72.53011861054645,2.217921370989696,5.252242461198562,5914.514802926748,24.097772897265234,45.463441412651214,1.0312481199151942,7.315459697179276,2008-03-01
2008.25,20.116198664237977,73.58895560909731,2.340956367354493,5.280368489536517,5987.632890961658,24.082819659403974,45.188767336083096,0.982973052650318,7.463921349903433,2008-04-01
2008.3333333333333,19.638862297137557,74.63681611135692,2.492852010516029,5.30913737061332,6066.795019818938,24.036247001481396,44.760905203066294,0.9281613551586532,7.616559536136184,2008-05-01
2008.4166666666667,19.014475969493002,75.66607889847012,2.6632166301373625,5.3380288451138265,6151.103876829797,23.963760201698165,44.20816136270938,0.8688601183811941,7.7711407539420465,2008-06-01
2008.5,18.279630481536273,76.66912275157331,2.8416585558801177,5.366522653722662,6239.662149324744,23.87106453825559,43.55884216412565,0.8071164332594303,7.925431501384271,2008-07-01
2008.5833333333333,17.470916633494333,77.6383264518114,3.017786117407314,5.394098537124682,6331.572524634978,23.7638652893544,42.84125395642395,0.7449773907343654,8.077198276527373,2008-08-01
2008.6666666666667,16.624925225593323,78.56606878032885,3.1812076443819497,5.420236236004742,6425.937690091731,23.64786773319516,42.08370308871239,0.6844900817469993,8.224207577435841,2008-09-01
2008.75,15.77824705806643,79.44472851826268,3.3215314664656836,5.444415491047474,6521.860333025458,23.52877714797941,41.31449591010538,0.6277015972388276,8.364225902172972,2008-10-01
2008.8333333333333,14.96747293113985,80.26668444675748,3.428365913321562,5.466116042937735,6618.443140767387,23.41229881190775,40.561938769711105,0.5766590281508426,8.495019748803266,2008-11-01
2008.9166666666667,14.229193645040178,81.0243153469573,3.491319314612265,5.484817632360351,6714.788800648752,23.30413800318078,39.85433801663793,0.5334094654240995,8.614355615391126,2008-12-01
2009.0,13.6,81.71,3.5,5.5,6810.0,23.21,39.22,0.5,8.72,2009-01-01
2009.0833333333333,13.107815315027402,82.31822234623459,3.447437405408336,5.511363769225622,6903.337166511531,23.135363897661176,38.681701006221324,0.4779500867622314,8.810635603057573,2009-02-01
2009.1666666666667,12.745892984258719,82.8518869628284,3.340345391803262,5.519493094142533,6994.691689310395,23.084804059840963,38.24009707099017,0.46666863636521927,8.888609934444387,2009-03-01
2009.25,12.498818920614788,83.31600358614926,3.188858926412486,5.525193011540094,7084.112697882062,23.06266866731158,37.890314167314074,0.46503692340612174,8.957186706403622,2009-04-01
2009.3333333333333,12.351179037013354,83.71558195256954,3.0031129764628868,5.529268558207732,7171.649321712754,23.073305900844794,37.62747826819687,0.47193622248199285,9.019629631179095,2009-05-01
2009.4166666666667,12.287559246373235,84.05563179846075,2.7932425091809687,5.532524770934855,7257.35069028867,23.121063941212725,37.446715346643316,0.48624780818997987,9.079202421014566,2009-06-01
2009.5,12.292545461613647,84.34116286019189,2.5693824917950012,5.535766686510853,7341.265933095311,23.210290969187056,37.34315137565956,0.506852955127101,9.13916878815331,2009-07-01
2009.5833333333333,12.350723595653204,84.57718487413467,2.3416678915315408,5.539799341725134,7423.444179618883,23.3453351655398,37.31191232825012,0.532632937890485,9.202792444839083,2009-08-01
2009.6666666666667,12.446679561411102,84.76870757666032,2.1202336756171016,5.545427773367122,7503.93455934557,23.530544711043472,37.34812417742038,0.5624690310773167,9.27333710331569,2009-09-01
2009.75,12.56499927180568,84.92074070413855,1.915214811280016,5.553457018226185,7582.786201760903,23.770267786469006,37.446912896175256,0.5952425092845299,9.354066475826341,2009-10-01
2009.8333333333333,12.69026863975606,85.03829399294074,1.7367462657467678,5.564692113091741,7660.048236351075,24.068852572588767,37.60340445751993,0.6298346471092997,9.448244274614817,2009-11-01
2009.9166666666667,12.807073578181422,85.12637717943777,1.59496300624413,5.57993809475324,7735.769792602255,24.430647250175774,37.81272483446017,0.6651267191488218,9.559134211925038,2009-12-01
2010.0,12.9,85.19,1.5,5.6,7810.0,24.86,38.07,0.7,9.69,2010-01-01
2010.0833333333333,12.956734590660542,85.23444469716577,1.4590977977191246,5.625388063368012,7882.896598903685,25.357917278046397,38.37059109515944,0.7335217610129948,9.843094646758782,2010-02-01
2010.1666666666667,12.977367125729536,85.26608353814271,1.4679192840191262,5.655433310379531,7955.051773165463,25.912038641149095,38.710799933016474,0.76550326054982,10.016628342821516,2010-03-01
2010.25,12.965088153302865,85.29156129630555,1.5192329269955631,5.689171964303106,8027.166317510092,26.506661921349718,39.08716349466062,0.795941753725195,10.207800574482084,2010-04-01
2010.3333333333333,12.923088221476627,85.31752274502927,1.6058071947440198,5.725640248407535,8099.941026662923,27.12608495069437,39.49621876118414,0.8248344956541036,10.413810828035773,2010-05-01
2010.4166666666667,12.854557878346595,85.35061265768887,1.7204105553604636,5.763874385961639,8174.076695349313,27.754605561229457,39.93450271367965,0.8521787414515118,10.631858589778028,2010-06-01
2010.5,12.762687672009141,85.39747580765908,1.8558114769398768,5.802910600233928,8250.274118294012,28.37652158499619,40.398552333236125,0.8779717462321653,10.859143346002496,2010-07-01
2010.5833333333333,12.650668150560103,85.46475696831484,2.0047784275781613,5.84178511449322,8329.23409022237,28.976130854040953,40.884904600946115,0.9022107651110348,11.09286458300459,2010-08-01
2010.6666666666667,12.521689862095105,85.55910091303137,2.160079875371366,5.879534152008335,8411.657405859774,29.537731200409887,41.390096497902384,0.9248930532030739,11.330221787079799,2010-09-01
2010.75,12.378943354710847,85.68715241518306,2.3144842884142522,5.9151939360477845,8498.244859930926,30.045620456144576,41.91066500519357,0.9460158656230531,11.56841444452166,2010-10-01
2010.8333333333333,12.22561917650299,85.85555624814499,2.4607601348028605,5.947800689880389,8589.697247161195,30.484096453291283,42.443147103912395,0.9655764574859306,11.804642041625655,2010-11-01
2010.9166666666667,12.064907875567082,86.07095718529273,2.5916758826331456,5.9763906367749415,8686.715362276012,30.83745702389552,42.98407977515173,0.9835720839066476,12.036104064687246,2010-12-01
2011.0,11.9,86.34,2.7,6.0,8790.0,31.09,43.53,1.0,12.26,2011-01-01
2011.0833333333333,11.733475488997495,86.66772571695319,2.780465385196714,6.01792888470961,8899.989632317722,31.231323471632773,44.07710938165823,1.0148725914078942,12.473918680276805,2011-02-01
2011.1666666666667,11.565471846156061,87.05276036608315,2.8356626573054537,6.030532923598733,9016.073440250428,31.272226560749903,44.62026801176021,1.0282627658800643,12.677006323900091,2011-03-01
2011.25,11.395515966173752,87.49212622862854,2.8701468656052613,6.0384316312474775,9137.37828207757,31.228808647289565,45.154000604043446,1.0402585616930977,12.868798495668042,2011-04-01
2011.3333333333333,11.22313474374726,87.982845585831,2.88847305937565,6.042244522236061,9263.031016079536,31.117169111190353,45.67283187224995,1.050948017123694,13.048830760380527,2011-05-01
2011.4166666666667,11.04785507357324,88.52194071893285,2.8951962878959585,6.042591111144656,9392.158500536769,30.953407332390128,46.17128653012152,1.0604191704485373,13.216638682837292,2011-06-01
2011.5,10.869203850349791,89.10643390917183,2.8948716004454917,6.0400909125534366,9523.887593728643,30.753622690828173,46.643889291395936,1.0687600599442373,13.371757827836708,2011-07-01
2011.5833333333333,10.686707968773584,89.73334743779006,2.892054046303613,6.035363441042588,9657.345153935588,30.533914566442476,47.08516486981507,1.0760587238874812,13.513723760178552,2011-08-01
2011.6666666666667,10.499894323541243,90.39970358603016,2.891298674749659,6.029028211192264,9791.658039438056,30.310382339170776,47.48963797912049,1.0824032005549462,13.642072044662457,2011-09-01
2011.75,10.308289809350933,91.10252463512921,2.8971605350629765,6.021704737582678,9925.953108515394,30.099125388952697,47.85183333305045,1.087881528223258,13.75633824608702,2011-10-01
2011.8333333333333,10.11142132089929,91.83883286632968,2.914194676522888,6.014012534793991,10059.357219448051,29.916243095725996,48.16627564534661,1.0925817451690958,13.856057929251904,2011-11-01
2011.9166666666667,9.908815752882894,92.60565056087444,2.946956148408842,6.006571117406359,10190.997230516465,29.777834839428706,48.42748962975011,1.09659188966913,13.940766658956619,2011-12-01
2012.0,9.7,93.4,3.0,6.0,10320.0,29.7,48.63,1.1,14.01,2012-01-01
2012.0833333333333,9.485173638535429,94.21753437946388,3.0764480689011178,5.994794545941618,10445.692325528544,29.694294622458717,48.77059522079786,1.1028790770590484,14.063967900651564,2012-02-01
2012.1666666666667,9.267226971126894,95.04843055308254,3.173689346018603,5.990953513744117,10568.200762129727,29.754101412148174,48.85511876068579,1.1052419722262954,14.105577843060527,2012-03-01
2012.25,9.049722982002125,95.88149628918036,3.2876796105833925,5.988351510706983,10687.851804179629,29.868259739492025,48.89167783916558,1.1070864995024132,14.138411692845748,2012-04-01
2012.3333333333333,8.836224655387063,96.70553935608852,3.4143746418272003,5.9868631441296625,10804.97194605533,30.02560897491436,48.88837967573979,1.1084104728880944,14.166051315626447,2012-05-01
2012.4166666666667,8.630294975507697,97.50936752213813,3.549730218981879,5.986363021311622,10919.887682133887,30.214988488839737,48.853331489910495,1.109211706384025,14.192078577021773,2012-06-01
2012.5,8.435496926591696,98.28178855565368,3.689702121278158,5.986725749552323,11032.92550679142,30.4252376516911,48.79464050118016,1.1094880139908858,14.220075342650674,2012-07-01
2012.5833333333333,8.255393492865016,99.0116102249663,3.8302461279478717,5.9878259361512285,11144.411914404986,30.64519583389294,48.72041392905094,1.1092372097093652,14.253623478132308,2012-08-01
2012.6666666666667,8.093547658553781,99.68764029840672,3.967318018222861,5.9895381884078045,11254.67339935163,30.86370240586985,48.63875899302488,1.1084571075401455,14.296304849085884,2012-09-01
2012.75,7.953522407885418,100.29868654430015,4.096873571333845,5.991737113621504,11364.0364560075,31.06959673804462,48.55778291260465,1.1071455214839154,14.351701321130264,2012-10-01
2012.8333333333333,7.838880725085994,100.8335567309774,4.2148685665126795,5.9942973190917925,11472.827578749639,31.251718200841864,48.48559290729228,1.1053002655413595,14.42339475988463,2012-11-01
2012.9166666666667,7.7531855943818515,101.28105862676856,4.317258782991095,5.997093412118143,11581.373261955086,31.398906164685926,48.430296196589865,1.102919153713155,14.514967030968345,2012-12-01
2013.0,7.7,101.63,4.4,6.0,11690.0,31.5,48.4,1.1,14.63,2013-01-01
