exchange_rate,gdp_growth,unemployment,broad_money,exports,imports,oil_rents,remittances,inflation_lag1,inflation_lag2,inflation_lag3,inflation
-0.7596828135285615,0.5359975977150014,-0.21564745433401258,-0.5897890786206083,-0.4956702782206606,-0.5519627802600434,-0.8651359779558481,-0.7639769231728919,0.5754355680559455,0.6340804952643703,0.6954210924708688,0.5169767736730521
2.005596941656987,-0.03587967875912536,0.18054316148161312,2.355527365606467,1.9958928527180355,1.8554993318202775,1.7068792086615172,2.3157607884189835,-0.2572999807302352,-0.22302415512593093,-0.1824836058075078,-0.26327326160354264
-1.3927758968683293,1.7999371003742395,-1.7721114356866332,-0.8175770756936681,-1.1595678020770506,-0.9394024973203288,-0.8494090669919263,-0.5662247560341007,-0.33529902839798864,-0.42878708489432293,-0.5281187769156614,-0.19881738490988737
0.8987472442006332,-1.1542360882090494,-0.3064529185528495,0.7850957876002549,1.1440123551046268,1.632216870462309,1.2333951679237514,0.6503907566088813,3.0576085429889037,3.0708410127513712,3.0175690481867243,2.9768933179036696
-0.25525214191754325,-1.1919004093944139,0.14591071816556722,-0.6721127267116291,-0.5509866381076562,-0.6456594567628713,-1.751239029173644,-0.8304203751568829,-0.27901629818392104,-0.12395503744908738,0.03115437544967987,-0.4291190219523952
0.31384521186188985,-0.4987467546230722,1.7979088974064261,-0.41241031733562067,-0.329400889445746,-0.5432897020889885,-0.43101307995402355,-0.1354798006384928,-1.5470527066669957,-1.5111815855230768,-1.4777232849446331,-1.569287407196718
0.27227292514480894,0.7664094932747084,1.6953396328327666,-0.25892884267385624,-0.1205587547290998,-0.4678806059616125,-0.7100680335645319,-0.08483952680596597,-1.5596562111158276,-1.5910480349710014,-1.6067521075215538,-1.5169060104119898
2.0187906316437942,0.08043897586173933,0.14765296300393502,2.4062489766752755,2.016345757742913,1.8945136544504466,1.6390030907547846,2.355234044498912,-0.2989984806839638,-0.2896705689130542,-0.2717131785207941,-0.327341987953202
-1.0805764817161114,1.9138517050532475,0.20707861664664734,-0.8089987243017855,-0.7665139441174857,-0.7480047153551052,-0.3066663863730094,-0.7144952513874245,0.34541121515396217,0.41347008981533334,0.48261928478252003,0.3063272039399465
1.9917001867708004,-0.014248667889014455,0.1731924206367852,2.3337102526129967,2.006980803189675,1.8401744690364052,1.6406856949588218,2.268112773415217,-0.2572999807302352,-0.22302415512593093,-0.1824836058075078,-0.2815614661882928
2.0090707830981764,0.06088411648407977,0.14854383465888596,2.582358924900228,1.9440700582400965,1.9195523333956381,1.4651648447744354,2.537186099527153,-0.27304510212920946,-0.27737257968090123,-0.28214219216637376,-0.26677969957909
-1.164170570844552,0.036554420404107356,-1.924192137449066,-0.8355815735721501,-1.0670469146273738,-0.8522624761601669,1.9863706045267011,-0.5365619773571877,-0.1099732236951836,-0.15453956857448953,-0.19194679481976548,-0.07811165823810777
-0.527437273941564,-0.30199456193847585,-0.12499190613300325,-0.6001522667783403,-0.4789876899105427,-0.4741719063528647,-0.572151931701244,-0.804515717075428,0.48146281485960124,0.4444628901089381,0.42217766104520915,0.5414075202925663
0.3413052177659009,0.7247618786416092,-0.003172548805634228,0.5570809968778764,0.7344458402214024,0.8596499544842363,0.7685936105815552,0.2061208785046623,-0.4964380517090507,-0.4049138197387767,-0.3140772781725251,-0.6027458273245613
1.9452837164118417,-0.048504676706043644,0.16370647585792825,2.3388137199564367,1.965188309038352,1.8532444907423293,1.6838733617577963,2.294295666530477,-0.2270695868077096,-0.18621407244121949,-0.14005398111901168,-0.24210816511099847
-0.9610712920090395,-1.2691810560819448,-0.6135094965510459,-0.6428840294672697,-0.7771469366077433,-0.6622895336550831,-0.9861840816849242,-0.7163730890390863,0.2232973842164397,0.18875831246830468,0.16003826102627078,0.27033277291794455
-0.8060721115941282,0.13235337077607084,-0.35477218447569636,-0.7147121212254448,-0.6574774876868379,-0.7059634346573054,-1.101384302335484,-0.6210420097108289,1.057464674260744,1.0551588124604094,1.0463746948869739,1.0533755505278084
-0.38160999009229285,-1.9337983342565066,0.2717987324254326,-0.6449937930687262,-0.5316959326680449,-0.5757248830553042,-0.7706963958550498,-0.6113404274548733,0.8135952857131926,0.8443543569001191,0.8507881128437204,0.7686214531575093
0.377543716079915,-0.7827883508601597,1.5099928801263391,-0.4010326180053169,-0.5319171086235053,-0.5847351109761737,-0.524018459367019,-0.5077246258002527,-1.5022163636128842,-1.502732794144613,-1.4998973577832846,-1.4724520823773557
-1.1447680098684554,0.07434731794354539,-0.5188857609629571,-0.801064720307343,-0.9306273477086713,-0.8315394297138722,0.5212195415696063,-0.658932659128559,0.6073065806349623,0.5409361794759867,0.46904866079380947,0.6821001362763981
0.4994767264577398,-0.7710222082111462,1.4666818232857197,-0.4371185239200688,-0.49005557467823047,-0.6126562194914332,-0.5381494288202125,-0.5295173582616809,-1.5022163636128842,-1.502732794144613,-1.4998973577832846,-1.5321770435310482
-1.3883417498202315,0.9497416500591952,-1.7760191421983442,-0.9106551995102301,-1.178380531646943,-1.028303851766723,-0.1736187949903871,-0.5124834155391731,-1.3649015768550066,-1.4308737405139649,-1.4841677539426315,-1.3077561719282802
1.0228392308706014,-0.788431040610404,-0.23734051373451256,0.8604916945819636,1.0940911081680231,1.4701814838868026,0.24281983867299467,0.8909101523759696,2.4958694623267483,2.684698653661157,2.8442446946792788,2.276282896399296
-0.9864118560593191,0.22917431354343307,-0.34910424485730845,-0.7435266459297666,-0.7498488962887827,-0.6915381024711763,-0.558037705849354,-0.7116106065371323,0.09994458564193555,0.10035573080136015,0.10941061867933108,0.0983169717265411
0.2719205736582982,-0.6447770815904385,1.8050568513075842,-0.35385061348692814,-0.3156729884211006,-0.6180278551995033,-0.4061536241608709,-0.14475356283582824,-1.5192101578414607,-1.485015956885579,-1.455433122921683,-1.5989016679435162
1.706360951630614,-0.758695355785275,0.1732949955027744,2.0290741918983564,1.788403644484358,1.924606704080799,1.6350395086824463,2.1697560607808613,0.28853073072063284,0.34424808351778313,0.3981348490327147,0.22070649484263224
0.3691133877404074,0.9318477235061776,0.28178196295322194,0.3997993405870281,0.6770283655400113,0.8169640519917553,0.8681272479615932,0.14939621380135384,-0.1702324888310617,-0.10628982068704175,-0.052729631700881234,-0.2888859944230437
1.1236784161320796,-0.5865786175459055,-0.1709100078020878,0.9866558693115488,1.0770250308236156,1.3738921410549179,-0.15802095808248387,0.8789009177955496,2.0595326039403647,2.2789250769979104,2.487907467675208,1.8158416505347175
-1.1478588393776166,0.02343880887103906,-1.210498564115151,-0.798956480857917,-0.932194127516459,-0.9179884158722802,1.4752071662897843,-0.63144789148565,0.30712573950474253,0.22977181890830992,0.1548531994989028,0.3878649096888526
-0.09038319765648732,-0.46342299460485614,-0.02331406076612548,-0.5084414512576221,-0.5795185631910331,-0.7530266456200727,-1.2326546561698448,-0.8274200727628607,-1.2294916344174762,-1.204395438003255,-1.171715810870455,-1.2661523101588745
1.5044811002993255,-0.8110589096086428,0.22468786289949397,1.8027854619573216,1.9338243648674545,1.7006226217484475,1.510616893818034,1.9437841304951229,0.6351095654294842,0.6818131286930795,0.7277186298804982,0.5537035453913466
-1.350421412971401,1.751667417562886,-1.7960266131606721,-0.8704722640747086,-1.1566546994380924,-0.9472591913333789,-0.8404762304727541,-0.6074587206935421,-0.4334687607708929,-0.5327998193082231,-0.6360736024491516,-0.3536827398027256
-1.2007004114797697,0.09238756935270485,-1.7528154129216025,-0.7945407257385633,-0.9986005085374111,-0.8655625119588262,2.051846757818672,-0.5558242066343332,0.0071016341304523545,-0.051213078609687504,-0.10277749558129834,0.09277106415274966
0.30767302580160094,1.475024402128688,1.2134403733497992,0.06587924447124817,0.4776388975492693,0.4423454075215495,0.9172677258946137,-0.05057129222209299,0.07923471595685215,0.07836387853564072,0.07500269186872703,0.0923556554202143
-1.2316741059432699,0.11062561937750034,-1.953221888081987,-0.826529270326479,-1.099259106011622,-0.8169142561687578,1.2400896189365722,-0.5219106033962803,-0.27825266261657533,-0.28424237905330435,-0.2820327545621893,-0.23993113144043
-1.085931926241839,1.527097098168592,0.37554066355510335,-0.8391245681464093,-0.7547454785526221,-0.8459795558227585,-0.4650421615067444,-0.6457376278069235,0.6084168287964269,0.6669395433002224,0.7169824931504679,0.5435203198164353
1.7645051622209367,-0.6297135383918465,0.17628654502536073,2.111912562401794,1.813768934861028,1.8409231093004657,1.6695643675552199,2.1914612980944654,0.11934722664828433,0.17961899798577644,0.23866513872207146,0.06547876112416322
0.4757070763108636,-0.536325357879198,-0.45886244153114264,0.6377351991344739,0.9383738046267075,1.233450763869498,1.285890268450712,0.3552909458723775,0.49604406274103363,0.18757964114447126,-0.0839803310537837,0.818233994848339
0.5306042745536912,-1.056786802244812,-0.39919540620794325,0.6767299170975323,1.0609041897466243,1.488995642437773,1.6980210420554906,0.534423741784242,1.8692243050149593,1.5278761229753217,1.1792335272134125,2.1518328023136064
1.114383360510187,-0.5383308936925666,-0.20807455893934473,0.8508665740102608,1.1111185571799036,1.3809532576246848,-0.18490376387413116,0.8788344228616721,2.0595326039403647,2.2789250769979104,2.487907467675208,1.8406139806207433
0.30189785324223606,1.1281981039449187,0.5445675897607658,0.23792170085144043,0.602466611336029,0.7331345495352055,0.9907415081355887,0.13151005868814608,-0.0184311730220264,0.017706898541336336,0.04597990282680607,-0.08855608033074716
0.3152867596839958,1.1130927970414655,0.5798075072322209,0.32482446625022443,0.5909708716527385,0.7008649094578487,0.9439271900544638,0.04723066154213501,-0.0184311730220264,0.017706898541336336,0.04597990282680607,-0.09895455088422792
0.39566282593714364,-0.7745349763373649,1.4382220245533264,-0.41944180546226806,-0.4891470252669327,-0.7032302710105447,-0.5403959820321119,-0.5238382423950914,-1.5022163636128842,-1.502732794144613,-1.4998973577832846,-1.502520910107317
1.1942007984785838,-0.528374511454687,-0.16027948516873575,1.0711830902886312,1.0149651453225494,1.2380236806763716,-0.7456354887629195,1.0249808173486492,1.2618761240031184,1.4267352706854408,1.619589772811106,1.1434380718348136
-1.3333955618232434,1.7254038734625683,-1.7725699903983494,-0.8209374616669919,-1.1273856478985615,-0.9472166163082,-1.0664078765809029,-0.5636817212770301,-0.003858007639025426,-0.03904025172162547,-0.0897830955420628,0.01723947858848999
0.38945604434388975,-0.7574781861635932,1.4739777031389818,-0.30956103873878726,-0.4696507929238731,-0.642305481888221,-0.5195318028476974,-0.4984622577048647,-1.5022163636128842,-1.502732794144613,-1.4998973577832846,-1.4855161742156187
-0.38011610030740184,-1.6596789118628335,0.2319140574395668,-0.5621715013925921,-0.5407071142963782,-0.5969012032677135,-1.3245848335649253,-0.6933379593592981,0.3182244168128587,0.4538559317761287,0.5751924844865646,0.19237111083107236
0.10247123968092159,-0.015901160510467072,1.472342551643906,-0.47311426647788457,-0.5618082984582577,-0.6100927018638572,-0.310140985053811,-0.7886954709604306,-1.182217520343003,-1.1571803378992638,-1.1399061703617785,-1.1990404679665247
0.23203254413829522,1.8552408500138682,1.3573258422046026,-0.056601745093206764,0.240062155339699,0.059228342060199723,0.6407152470492251,-0.11428274686564827,-0.02355164635748539,-0.0561867759424601,-0.09648653146077141,-0.0015797203568507605
0.3252826630221987,-1.001703572892508,1.7228652717861166,-0.27689714612717986,-0.4334279978306651,-0.6660738837874689,-0.26467269039142216,-0.24545449637245598,-1.4455006102828345,-1.4359491410125051,-1.4325720138217266,-1.5053837843653233
-0.8857619057941929,-1.312379822088472,-0.7784907950528618,-0.6736916595134249,-0.763675565618296,-0.7136431672295233,-1.1171012270436105,-0.7493693282866529,0.5885932067078511,0.5322123218720329,0.4768538072578701,0.628203149104442
-1.0413659301068199,1.8227284124005356,0.10634296648331942,-0.7816566309227749,-0.7690105116816246,-0.7739349591817442,-0.3112803295694515,-0.6601498988231271,0.22763734268685124,0.28581756989872764,0.3499580530977729,0.1797889304349007
-1.3651675829207341,1.2516625343906014,-1.7537219853393107,-0.8516556010971638,-1.1694918440114888,-0.9872308494768208,-0.371559227375939,-0.5396113241747742,-1.0850059117500237,-1.1791630836358993,-1.2660989233765747,-0.9697486289152688
-0.738896302115385,0.46421337702060345,-0.22554664618765516,-0.7097411726348148,-0.535585990449922,-0.575171375667644,-1.0042910697506113,-0.7554610477587985,0.8133436445364066,0.8698211165708923,0.9202830787794395,0.7525155104665981
-0.1462849378225605,-0.47403702100544737,-0.05412385627830229,-0.5470209390958838,-0.553016368602897,-0.7338324601640824,-1.4786709622625418,-0.8206768355293638,-1.1851657423576933,-1.1427291464708822,-1.0909119860399963,-1.197912727981668
0.2991589813226411,-0.14445834863047294,1.4527940154699177,-0.46891346177338594,-0.580444191382446,-0.59392660580794,-0.5618006887415757,-0.7550441161586593,-1.3763501164170335,-1.3328461084765069,-1.2898879545170625,-1.4227516251882213
1.239882765526108,-0.683290901821781,-0.13041187743140148,1.098759802106902,1.0079437598755274,1.1104559865423915,-0.8024041410630811,1.0561043513509831,1.0366527069408782,1.1319453749231605,1.261092048808123,0.9524119637533005
1.4201766225398353,-0.9299038835014884,0.17883380666166013,1.5896897661194276,1.9878638712740828,1.554516595436098,1.2640330528788282,1.8009079808789834,0.8570806037719114,0.9000321117923002,0.9409789275560645,0.7715152391048702
